1,2,3,5,9,11,13,14,19,23,64,81,90,255,321,816,1146,1344,1443,1608,1872,2004,
0.7828571428571428,0.8857142857142857,0.8,0.7142857142857143,0.8,0.8914285714285715,0.92,0.8914285714285715,0.9428571428571428,0.9371428571428572,0.9428571428571428,0.9428571428571428,0.9257142857142857,0.9257142857142857,0.9028571428571428,0.8514285714285714,0.84,0.8457142857142858,0.8285714285714286,0.8457142857142858,0.8342857142857143,0.8514285714285714,
1,2,5,15,20,24,156,354,420,519,1047,1146,1234,1245,1311,1410,1740,2037,2136,2664,3060,3192,4347,
0.72,0.72,0.6857142857142857,0.8514285714285714,0.9142857142857143,0.8685714285714285,0.8457142857142858,0.88,0.9028571428571428,0.8628571428571429,0.8685714285714285,0.8628571428571429,0.8571428571428571,0.8914285714285715,0.8914285714285715,0.9085714285714286,0.9028571428571428,0.8914285714285715,0.9028571428571428,0.8857142857142857,0.88,0.8971428571428571,0.8971428571428571,






1,2,5,8,9,10,13,24,39,46,57,222,229,256,321,354,420,585,684,849,1245,1542,
0.6857142857142857,0.6971428571428572,0.6971428571428572,0.8914285714285715,0.8971428571428571,0.9142857142857143,0.6857142857142857,0.8228571428571428,0.88,0.8685714285714285,0.8571428571428571,0.9257142857142857,0.9314285714285714,0.9085714285714286,0.8857142857142857,0.8628571428571429,0.8971428571428571,0.8971428571428571,0.88,0.8857142857142857,0.8857142857142857,0.8228571428571428,
1,2,9,10,11,13,19,24,123,222,420,585,673,684,750,783,2235,3291,3687,
0.68,0.7771428571428571,0.88,0.8685714285714285,0.8857142857142857,0.9028571428571428,0.9371428571428572,0.8857142857142857,0.9142857142857143,0.8457142857142858,0.8228571428571428,0.84,0.8628571428571429,0.8571428571428571,0.8628571428571429,0.8971428571428571,0.9142857142857143,0.8971428571428571,0.9142857142857143,

