1,3,7,10,13,16,31,39,41,42,45,195,249,816,
0.7485714285714286,0.7542857142857143,0.8228571428571428,0.8228571428571428,0.8971428571428571,0.8914285714285715,0.8857142857142857,0.8971428571428571,0.9485714285714286,0.9485714285714286,0.9542857142857143,0.9257142857142857,0.9257142857142857,0.92,
1,2,4,14,15,26,44,120,123,188,276,
0.7028571428571428,0.8228571428571428,0.8342857142857143,0.8514285714285714,0.8914285714285715,0.8914285714285715,0.9485714285714286,0.9314285714285714,0.9371428571428572,0.9371428571428572,0.9371428571428572,
1,2,3,5,12,14,20,23,95,159,175,201,202,219,312,345,849,
0.8171428571428572,0.7257142857142858,0.8228571428571428,0.7085714285714285,0.88,0.8228571428571428,0.92,0.8914285714285715,0.9257142857142857,0.9257142857142857,0.92,0.9085714285714286,0.9542857142857143,0.9428571428571428,0.9542857142857143,0.9257142857142857,0.9428571428571428,
1,2,6,17,24,30,32,60,131,143,224,330,
0.24,0.8342857142857143,0.72,0.8914285714285715,0.8914285714285715,0.8457142857142858,0.8857142857142857,0.9028571428571428,0.88,0.9028571428571428,0.9257142857142857,0.9371428571428572,
1,2,4,5,6,11,13,26,40,41,62,89,161,215,314,
0.7714285714285715,0.8742857142857143,0.7714285714285715,0.8514285714285714,0.7942857142857143,0.8514285714285714,0.9142857142857143,0.9028571428571428,0.9085714285714286,0.9142857142857143,0.9371428571428572,0.9257142857142857,0.9257142857142857,0.9257142857142857,0.9371428571428572,
1,2,3,6,8,96,216,332,495,645,861,
0.68,0.8914285714285715,0.8571428571428571,0.8971428571428571,0.8685714285714285,0.9257142857142857,0.9257142857142857,0.9485714285714286,0.96,0.96,0.9257142857142857,
1,2,8,80,143,186,368,465,
0.3028571428571429,0.8971428571428571,0.9428571428571428,0.92,0.9371428571428572,0.9428571428571428,0.9314285714285714,0.92,
1,2,3,5,7,13,17,26,126,170,828,899,1197,1260,1692,
0.68,0.8228571428571428,0.7714285714285715,0.8857142857142857,0.9314285714285714,0.9085714285714286,0.9428571428571428,0.9314285714285714,0.9542857142857143,0.9371428571428572,0.9428571428571428,0.9028571428571428,0.9485714285714286,0.9485714285714286,0.9485714285714286,
1,3,5,8,14,17,19,23,24,44,103,224,462,465,
0.18285714285714286,0.5142857142857142,0.9314285714285714,0.8857142857142857,0.88,0.8171428571428572,0.9257142857142857,0.8914285714285715,0.8971428571428571,0.92,0.9257142857142857,0.9314285714285714,0.9428571428571428,0.9542857142857143,
1,2,4,6,8,42,276,
0.8114285714285714,0.9085714285714286,0.8171428571428572,0.9257142857142857,0.9142857142857143,0.9257142857142857,0.9314285714285714,
1,2,3,4,11,13,30,57,75,143,350,
0.8171428571428572,0.8285714285714286,0.8628571428571429,0.92,0.9257142857142857,0.8971428571428571,0.9257142857142857,0.9428571428571428,0.9428571428571428,0.9542857142857143,0.9314285714285714,
1,2,3,4,23,26,49,68,105,151,
0.5485714285714286,0.7771428571428571,0.8914285714285715,0.8857142857142857,0.8971428571428571,0.8685714285714285,0.9371428571428572,0.8857142857142857,0.9028571428571428,0.9371428571428572,
1,3,8,11,13,14,15,25,32,40,43,45,51,159,
0.32571428571428573,0.7885714285714286,0.7942857142857143,0.8,0.7828571428571428,0.7142857142857143,0.7771428571428571,0.8514285714285714,0.8628571428571429,0.88,0.9371428571428572,0.9371428571428572,0.9371428571428572,0.9485714285714286,
1,2,3,4,14,31,33,37,39,71,125,323,341,359,764,
