4,0.112
5,0.0696
4,0.0893
5,0.0728
5,0.0995
4,0.0592
6,0.07
4,0.0965
5,0.0501
6,0.0358
4,0.0763
5,0.0903
4,0.1227
4,0.1061
4,0.0663
