16,0.92
16,0.9485714285714286
16,0.9428571428571428
16,0.9371428571428572
16,0.9485714285714286
16,0.9371428571428572
16,0.9657142857142857
16,0.9485714285714286
16,0.9428571428571428
16,0.9542857142857143
16,0.9542857142857143
16,0.9085714285714286
16,0.8685714285714285
16,0.9542857142857143
16,0.9257142857142857
16,0.8914285714285715
16,0.8857142857142857
16,0.9428571428571428
16,0.9314285714285714
16,0.9657142857142857
16,0.96
16,0.9314285714285714
16,0.96
16,0.9257142857142857
16,0.92
16,0.9428571428571428
16,0.88
16,0.9314285714285714
16,0.96
16,0.8571428571428571
16,0.9371428571428572
16,0.9257142857142857
16,0.9428571428571428
16,0.9657142857142857
16,0.9542857142857143
16,0.9428571428571428
16,0.8457142857142858
16,0.9428571428571428
16,0.9542857142857143
16,0.9542857142857143
16,0.9371428571428572
16,0.9485714285714286
16,0.9657142857142857
16,0.92
16,0.8914285714285715
16,0.9485714285714286
16,0.9142857142857143
16,0.9371428571428572
16,0.9485714285714286
16,0.9314285714285714
16,0.9314285714285714
16,0.9371428571428572
16,0.96
16,0.96
16,0.96
16,0.9314285714285714
16,0.92
16,0.9085714285714286
16,0.9371428571428572
16,0.9314285714285714
16,0.92
16,0.9428571428571428
16,0.9428571428571428
16,0.9371428571428572
16,0.96
16,0.9428571428571428
16,0.9428571428571428
16,0.9257142857142857
16,0.8571428571428571
16,0.9485714285714286
16,0.9371428571428572
16,0.9428571428571428
16,0.92
16,0.9657142857142857
16,0.9485714285714286
16,0.9428571428571428
16,0.9428571428571428
16,0.9314285714285714
16,0.9542857142857143
16,0.9428571428571428
16,0.9542857142857143
16,0.9142857142857143
16,0.92
16,0.9657142857142857
16,0.9428571428571428
16,0.9371428571428572
16,0.9428571428571428
16,0.9371428571428572
16,0.9257142857142857
16,0.9485714285714286
16,0.92
16,0.9257142857142857
16,0.9085714285714286
16,0.9085714285714286
16,0.9142857142857143
16,0.96
16,0.9371428571428572
16,0.96
16,0.9371428571428572
16,0.9314285714285714
