6,2.122083827031405
5,4.4262403097705
5,4.423967161149209
6,3.4001665184473056
4,4.4262403097705
5,4.4262403097705
4,4.4262403097705
4,13.366938379383452
4,3.032474036623469
5,4.273669999897268
4,4.4262403097705
4,4.423238144235835
4,4.4262403097705
4,4.4262403097705
6,2.5444631444441383
4,4.807294839901654
5,3.224447939234076
4,3.1598869649148464
4,4.4262403097705
5,3.0775476675899878
6,4.4262403097705
5,3.9375068691581365
5,2.3302278089787833
4,4.4262403097705
5,4.423733094965196
4,4.4262403097705
5,3.610625865121203
4,4.4262403097705
5,3.8843910945578397
5,4.4262403097705
4,7.599606091921146
5,3.2100417751866397
5,4.4262403097705
5,3.7039898373043543
4,4.4262403097705
4,3.267180645388812
5,3.7019225747927638
4,4.4262403097705
4,4.4262403097705
4,4.325799188111505
4,27.77915927458337
5,3.6197085562283653
4,13.054466704699555
4,4.4262403097705
4,3.517646564650959
4,4.4262403097705
4,4.315791176075075
6,3.2504013269166108
4,4.424741986152747
4,7.267590335225932
4,4.409739753736451
5,4.4262403097705
4,4.4262403097705
4,4.4262403097705
6,2.2668765178586634
4,4.132594763981754
4,2.1165164139571626
5,3.9441646808679045
5,4.322353193940462
4,5.388672546932392
5,4.156557259762385
4,4.346133686152387
5,4.03953389720045
4,4.405343545614997
5,4.4262403097705
4,4.4262403097705
4,6.269806794467519
4,4.073769052325291
4,3.531885696845219
5,4.4262403097705
5,2.869166987603057
4,4.389881680222149
4,4.232935962135433
6,3.008867101756215
4,4.4262403097705
4,4.4262403097705
4,4.4262403097705
4,10.154000232173617
4,4.184823056369932
4,4.4262403097705
4,2.5567884606058477
4,4.06338017925151
6,4.4262403097705
5,2.825669123357824
6,3.8659877033875727
4,4.305731653428478
4,4.4262403097705
4,4.4262403097705
4,7.687591188728364
4,3.847483260466303
5,4.4262403097705
4,3.1637317735530535
4,3.0143081818693878
4,4.213190664905172
4,4.4262403097705
5,4.4262403097705
5,4.414695780729555
5,1.8153142006489498
4,2.675756822518853
4,3.584940805835217
