0.7885714285714286,0.8,0.7542857142857143,0.8857142857142857,0.72,0.7714285714285715,0.8114285714285714,0.8171428571428572,0.8628571428571429,0.7314285714285714,0.6857142857142857,0.76,0.6857142857142857,0.8171428571428572,0.8628571428571429,0.9142857142857143,0.7828571428571428,0.7371428571428571,0.8342857142857143,0.8685714285714285,0.7314285714285714,0.6971428571428572,0.6857142857142857,0.6857142857142857,0.72,0.8228571428571428,0.7142857142857143,0.6857142857142857,0.6971428571428572,0.6857142857142857,0.6914285714285714,0.7885714285714286,
0.6914285714285714,0.7714285714285715,0.7485714285714286,0.9371428571428572,0.8685714285714285,0.7085714285714285,0.9257142857142857,0.6857142857142857,0.6857142857142857,0.7885714285714286,0.92,0.8171428571428572,0.9085714285714286,0.8514285714285714,0.7085714285714285,0.7028571428571428,0.8571428571428571,0.7657142857142857,0.7828571428571428,0.6914285714285714,0.7314285714285714,0.6971428571428572,0.6857142857142857,0.7657142857142857,0.7942857142857143,0.7942857142857143,0.7028571428571428,0.7085714285714285,0.8285714285714286,0.7257142857142858,0.7428571428571429,0.7657142857142857,
0.96,0.9142857142857143,0.7828571428571428,0.8057142857142857,0.7714285714285715,0.9371428571428572,0.7314285714285714,0.9257142857142857,0.7028571428571428,0.6857142857142857,0.8514285714285714,0.7828571428571428,0.8742857142857143,0.9028571428571428,0.8571428571428571,0.7257142857142858,0.8914285714285715,0.9085714285714286,0.9085714285714286,0.7942857142857143,0.8171428571428572,0.8571428571428571,0.6857142857142857,0.7771428571428571,0.9542857142857143,0.7428571428571429,0.7428571428571429,0.9142857142857143,0.6914285714285714,0.7257142857142858,0.76,0.76,
0.6857142857142857,0.7485714285714286,0.6857142857142857,0.7085714285714285,0.8914285714285715,0.6857142857142857,0.8057142857142857,0.8,0.7257142857142858,0.7085714285714285,0.8857142857142857,0.9542857142857143,0.7028571428571428,0.8971428571428571,0.8285714285714286,0.9714285714285714,0.9257142857142857,0.7885714285714286,0.72,0.9142857142857143,0.96,0.8228571428571428,0.7085714285714285,0.8971428571428571,0.72,0.8171428571428572,0.8628571428571429,0.9085714285714286,0.7428571428571429,0.7142857142857143,0.8228571428571428,0.7085714285714285,
0.7942857142857143,0.8171428571428572,0.7657142857142857,0.8628571428571429,0.7485714285714286,0.8685714285714285,0.7371428571428571,0.76,0.8628571428571429,0.8171428571428572,0.9085714285714286,0.7371428571428571,0.7828571428571428,0.6971428571428572,0.6857142857142857,0.7714285714285715,0.8342857142857143,0.8742857142857143,0.7314285714285714,0.9371428571428572,0.7828571428571428,0.9257142857142857,0.8514285714285714,0.9371428571428572,0.7257142857142858,0.5942857142857143,0.7657142857142857,0.7028571428571428,0.8342857142857143,0.96,0.7428571428571429,0.7428571428571429,
0.9028571428571428,0.7371428571428571,0.7771428571428571,0.9257142857142857,0.92,0.7428571428571429,0.8514285714285714,0.8114285714285714,0.7085714285714285,0.9771428571428571,0.6857142857142857,0.6857142857142857,0.7542857142857143,0.9485714285714286,0.6971428571428572,0.7542857142857143,0.7657142857142857,0.9485714285714286,0.6857142857142857,0.7828571428571428,0.6857142857142857,0.9542857142857143,0.8057142857142857,0.6971428571428572,0.8857142857142857,0.9485714285714286,0.9314285714285714,0.7085714285714285,0.72,0.6857142857142857,0.8685714285714285,0.6914285714285714,
0.8514285714285714,0.6857142857142857,0.6857142857142857,0.7428571428571429,0.7314285714285714,0.9485714285714286,0.9657142857142857,0.6857142857142857,0.9485714285714286,0.7885714285714286,0.92,0.8742857142857143,0.7028571428571428,0.8571428571428571,0.7485714285714286,0.7371428571428571,0.96,0.6914285714285714,0.7714285714285715,0.7885714285714286,0.7542857142857143,0.6857142857142857,0.7085714285714285,0.6971428571428572,0.7028571428571428,0.6971428571428572,0.8857142857142857,0.7657142857142857,0.7371428571428571,0.6857142857142857,0.8285714285714286,0.76,
0.88,0.7657142857142857,0.7485714285714286,0.7714285714285715,0.8514285714285714,0.6971428571428572,0.7028571428571428,0.7657142857142857,0.8114285714285714,0.8114285714285714,0.6857142857142857,0.6857142857142857,0.8628571428571429,0.6857142857142857,0.9085714285714286,0.8171428571428572,0.6914285714285714,0.8914285714285715,0.8,0.8971428571428571,0.7257142857142858,0.8857142857142857,0.92,0.8342857142857143,0.8114285714285714,0.8571428571428571,0.8,0.8228571428571428,0.8914285714285715,0.9028571428571428,0.6857142857142857,0.7085714285714285,
0.6971428571428572,0.9257142857142857,0.9485714285714286,0.8685714285714285,0.7828571428571428,0.7371428571428571,0.9314285714285714,0.7885714285714286,0.7142857142857143,0.8057142857142857,0.8228571428571428,0.7257142857142858,0.8342857142857143,0.9142857142857143,0.8285714285714286,0.8114285714285714,0.8457142857142858,0.7885714285714286,0.6857142857142857,0.8,0.6914285714285714,0.8742857142857143,0.6914285714285714,0.3142857142857143,0.7485714285714286,0.8,0.8571428571428571,0.8,0.6857142857142857,0.9542857142857143,0.9485714285714286,0.9371428571428572,
0.8457142857142858,0.6628571428571428,0.8857142857142857,0.8857142857142857,0.7085714285714285,0.8571428571428571,0.7885714285714286,0.8114285714285714,0.96,0.7542857142857143,0.9028571428571428,0.8628571428571429,0.7828571428571428,0.8285714285714286,0.7485714285714286,0.8285714285714286,0.9142857142857143,0.6114285714285714,0.8857142857142857,0.76,0.7314285714285714,0.7085714285714285,0.7942857142857143,0.9542857142857143,0.96,0.92,0.8971428571428571,0.7771428571428571,0.8057142857142857,0.8971428571428571,0.9428571428571428,0.7885714285714286,
